context_feature,target_feature,context_idx,target_idx,repeat,fold,rmse_full,rmse_probe,delta_rmse
Z_noise1,X_conf,4,1,16,4,0.44393663802850497,0.4961305027870284,0.052193864758523445
Z_noise1,X_syn1,4,2,16,4,0.49725614714865574,0.49955016029977345,0.002294013151117713
Z_noise1,X_syn2,4,3,16,4,0.49525167807715326,0.49881042068541565,0.0035587426082623885
Z_noise1,Z_noise2,4,5,16,4,0.49867624578560354,0.4951642193326517,-0.003512026452951844
Z_noise1,Z_noise3,4,6,16,4,0.4962109953031125,0.4969704225482089,0.0007594272450963668
Z_noise2,X_causal,5,0,16,4,0.4968727235424997,0.4993937730873563,0.0025210495448566017
Z_noise2,X_conf,5,1,16,4,0.44537970971883406,0.49729237623414674,0.05191266651531268
Z_noise2,X_syn1,5,2,16,4,0.499876025566989,0.5032342515387201,0.0033582259717311325
Z_noise2,X_syn2,5,3,16,4,0.49925403491187226,0.4994714990793555,0.00021746416748325004
Z_noise2,Z_noise1,5,4,16,4,0.49946185374772045,0.49839290050905555,-0.0010689532386649048
Z_noise2,Z_noise3,5,6,16,4,0.49895553767903134,0.500294725751449,0.0013391880724176186
Z_noise3,X_causal,6,0,16,4,0.4966380754578308,0.496774682774784,0.00013660731695319672
Z_noise3,X_conf,6,1,16,4,0.4415422178158385,0.4973106870156336,0.05576846919979506
Z_noise3,X_syn1,6,2,16,4,0.49911837059146513,0.5011396167936243,0.002021246202159155
Z_noise3,X_syn2,6,3,16,4,0.5000799021519285,0.4972061013574004,-0.0028738007945281474
Z_noise3,Z_noise1,6,4,16,4,0.49541420665140257,0.4967980919536126,0.0013838853022100084
Z_noise3,Z_noise2,6,5,16,4,0.49859868050538075,0.4965061954316622,-0.002092485073718564
X_causal,X_conf,0,1,16,5,0.4435332024402913,0.49513856447513077,0.05160536203483945
X_causal,X_syn1,0,2,16,5,0.4954963883321332,0.49666519759638034,0.001168809264247117
X_causal,X_syn2,0,3,16,5,0.4959080984936451,0.49915582197623465,0.0032477234825895596
X_causal,Z_noise1,0,4,16,5,0.4967761501372547,0.496059728969566,-0.0007164211676886634
X_causal,Z_noise2,0,5,16,5,0.4972455617848326,0.49634319333163535,-0.0009023684531972442
X_causal,Z_noise3,0,6,16,5,0.4993843203937661,0.4949745239563979,-0.004409796437368219
X_conf,X_causal,1,0,16,5,0.4444979908940525,0.44020678275569497,-0.0042912081383575384
X_conf,X_syn1,1,2,16,5,0.43886434615800735,0.4379930301367404,-0.0008713160212669435
X_conf,X_syn2,1,3,16,5,0.4406169880821143,0.4397305494767966,-0.0008864386053177298
X_conf,Z_noise1,1,4,16,5,0.4401555660219671,0.4396787774656406,-0.00047678855632649064
X_conf,Z_noise2,1,5,16,5,0.4401537772393818,0.44046988921176006,0.0003161119723782413
X_conf,Z_noise3,1,6,16,5,0.44188520812846654,0.44000494226067943,-0.001880265867787112
X_syn1,X_causal,2,0,16,5,0.4957462417712884,0.4967988328320222,0.0010525910607337985
X_syn1,X_conf,2,1,16,5,0.43937056222138243,0.4966402355843639,0.057269673362981444
X_syn1,X_syn2,2,3,16,5,0.4769691575917979,0.49821125437226665,0.021242096780468733
X_syn1,Z_noise1,2,4,16,5,0.4952189896073088,0.4968658689674142,0.00164687936010538
X_syn1,Z_noise2,2,5,16,5,0.49672882521293865,0.4955663525798099,-0.0011624726331287416
X_syn1,Z_noise3,2,6,16,5,0.499706483656,0.4952180728651218,-0.0044884107908781945
X_syn2,X_causal,3,0,16,5,0.49595915765107546,0.4972810113696468,0.001321853718571353
X_syn2,X_conf,3,1,16,5,0.4406473453298609,0.496142285351614,0.05549494002175309
X_syn2,X_syn1,3,2,16,5,0.47708737859682626,0.4948348287193433,0.01774745012251705
X_syn2,Z_noise1,3,4,16,5,0.49679803303473524,0.4971996287593064,0.00040159572457115766
X_syn2,Z_noise2,3,5,16,5,0.4978926980530734,0.4978980525374827,5.354484409303417e-06
X_syn2,Z_noise3,3,6,16,5,0.5003474579355242,0.4982357564155027,-0.002111701520021436
Z_noise1,X_causal,4,0,16,5,0.4971324717191083,0.4957074201943601,-0.0014250515247481998
Z_noise1,X_conf,4,1,16,5,0.43980472932038883,0.4965920667860946,0.056787337465705745
Z_noise1,X_syn1,4,2,16,5,0.4953370201391517,0.49767877719447745,0.002341757055325744
Z_noise1,X_syn2,4,3,16,5,0.4968942561703516,0.4998353976155073,0.002941141445155726
Z_noise1,Z_noise2,4,5,16,5,0.49698785181969507,0.4937320517231103,-0.003255800096584771
Z_noise1,Z_noise3,4,6,16,5,0.4984204857586998,0.4966061989588077,-0.0018142867998920953
Z_noise2,X_causal,5,0,16,5,0.4969422889325633,0.4978207673824886,0.0008784784499252796
Z_noise2,X_conf,5,1,16,5,0.44098343976456533,0.495334814148939,0.05435137438437365
Z_noise2,X_syn1,5,2,16,5,0.49721760288572264,0.5001340773557893,0.0029164744700666545
Z_noise2,X_syn2,5,3,16,5,0.4978917154574101,0.4992505782857793,0.0013588628283691673
Z_noise2,Z_noise1,5,4,16,5,0.4968146783315709,0.4978814960087927,0.0010668176772218319
Z_noise2,Z_noise3,5,6,16,5,0.4982098603796525,0.4970311227769155,-0.0011787376027369567
Z_noise3,X_causal,6,0,16,5,0.4993286582185058,0.49876241053861864,-0.0005662476798871663
Z_noise3,X_conf,6,1,16,5,0.44179725378706086,0.4965943865970595,0.05479713280999865
Z_noise3,X_syn1,6,2,16,5,0.4987093221389666,0.49982662454731136,0.0011173024083447336
Z_noise3,X_syn2,6,3,16,5,0.5007868772050112,0.49823619866090085,-0.0025506785441103963
Z_noise3,Z_noise1,6,4,16,5,0.4996385965465029,0.4972086843111596,-0.002429912235343279
Z_noise3,Z_noise2,6,5,16,5,0.4978051522599103,0.4977868475403027,-1.8304719607564746e-05
X_causal,X_conf,0,1,16,6,0.4422963852390803,0.4990433657688151,0.05674698052973476
X_causal,X_syn1,0,2,16,6,0.4969017425863039,0.492332585869025,-0.004569156717278866
X_causal,X_syn2,0,3,16,6,0.49660646093790056,0.49545248389171875,-0.0011539770461818089
X_causal,Z_noise1,0,4,16,6,0.49681003431966714,0.4976632454556486,0.0008532111359814687
X_causal,Z_noise2,0,5,16,6,0.49487483358583234,0.49768881999987996,0.00281398641404762
X_causal,Z_noise3,0,6,16,6,0.49226367980747787,0.49548604022467513,0.0032223604171972564
X_conf,X_causal,1,0,16,6,0.44243585887430187,0.4439030238617527,0.0014671649874508086
X_conf,X_syn1,1,2,16,6,0.4453660550760702,0.44651736753552146,0.0011513124594512703
X_conf,X_syn2,1,3,16,6,0.4457498687896608,0.4438914563706613,-0.0018584124189994777
X_conf,Z_noise1,1,4,16,6,0.4442992675644718,0.4441993320049669,-9.993555950488231e-05
X_conf,Z_noise2,1,5,16,6,0.44435805968032077,0.44772077219956724,0.003362712519246469
X_conf,Z_noise3,1,6,16,6,0.4468642782570876,0.44738044813973593,0.0005161698826483541
X_syn1,X_causal,2,0,16,6,0.49682704828237145,0.4953570454960617,-0.0014700027863097653
X_syn1,X_conf,2,1,16,6,0.4457934590057412,0.4955312180279245,0.0497377590221833
X_syn1,X_syn2,2,3,16,6,0.4680617801097744,0.4956562459411719,0.02759446583139752
X_syn1,Z_noise1,2,4,16,6,0.49674393254349086,0.4968127264666617,6.8793923170829e-05
X_syn1,Z_noise2,2,5,16,6,0.4949591277439421,0.49872244027060936,0.003763312526667284
X_syn1,Z_noise3,2,6,16,6,0.4960630382363341,0.49521069627917635,-0.0008523419571577207
X_syn2,X_causal,3,0,16,6,0.4964560937806329,0.4946050827830815,-0.0018510109975513611
X_syn2,X_conf,3,1,16,6,0.4459317959900382,0.4960929331035106,0.05016113711347242
X_syn2,X_syn1,3,2,16,6,0.46818924757508706,0.49593670114153576,0.0277474535664487
X_syn2,Z_noise1,3,4,16,6,0.49563566877588383,0.49573070711776135,9.503834187751803e-05
X_syn2,Z_noise2,3,5,16,6,0.4944548800538596,0.4959445290517071,0.0014896489978474814
X_syn2,Z_noise3,3,6,16,6,0.4950282611044221,0.4951312252764122,0.00010296417199007202
Z_noise1,X_causal,4,0,16,6,0.49737951568305927,0.49471935936455896,-0.0026601563185003063
Z_noise1,X_conf,4,1,16,6,0.44435380452954365,0.49808051101678397,0.05372670648724032
Z_noise1,X_syn1,4,2,16,6,0.4966921775905811,0.495295051046071,-0.0013971265445100745
Z_noise1,X_syn2,4,3,16,6,0.49561918178016057,0.4945090901465112,-0.0011100916336493905
Z_noise1,Z_noise2,4,5,16,6,0.49546257953512185,0.4980126615558279,0.002550082020706057
Z_noise1,Z_noise3,4,6,16,6,0.4948469092783475,0.4946409180954577,-0.00020599118288983087
Z_noise2,X_causal,5,0,16,6,0.4948621736247166,0.49535872759433647,0.0004965539696198951
Z_noise2,X_conf,5,1,16,6,0.4437117073693632,0.49523159852338294,0.051519891154019726
Z_noise2,X_syn1,5,2,16,6,0.49550937612029133,0.49277821719272147,-0.0027311589275698656
Z_noise2,X_syn2,5,3,16,6,0.49466558715064995,0.4945678399473215,-9.774720332844655e-05
Z_noise2,Z_noise1,5,4,16,6,0.49531279493791,0.49439870847433665,-0.000914086463573327
Z_noise2,Z_noise3,5,6,16,6,0.4961802808803375,0.49480856940186607,-0.0013717114784714268
Z_noise3,X_causal,6,0,16,6,0.49191986877092425,0.4941897976812602,0.00226992891033595
Z_noise3,X_conf,6,1,16,6,0.44572179747874796,0.4949878642476748,0.049266066768926864
Z_noise3,X_syn1,6,2,16,6,0.49531169163741806,0.4929422285574651,-0.0023694630799529492
Z_noise3,X_syn2,6,3,16,6,0.4951661284311568,0.49488126432529983,-0.00028486410585698563
Z_noise3,Z_noise1,6,4,16,6,0.4952840990786294,0.4958050814600952,0.0005209823814658066
Z_noise3,Z_noise2,6,5,16,6,0.4954993502152968,0.4979143926162675,0.002415042400970735
X_causal,X_conf,0,1,16,7,0.45420994562740014,0.4948529331815239,0.040642987554123766
X_causal,X_syn1,0,2,16,7,0.4953923914533909,0.4950066793435822,-0.0003857121098087002
X_causal,X_syn2,0,3,16,7,0.49607987317892427,0.4991688654016289,0.003088992222704645
X_causal,Z_noise1,0,4,16,7,0.49587888023124915,0.49432764030399057,-0.0015512399272585853
X_causal,Z_noise2,0,5,16,7,0.494482330247877,0.4943458015376113,-0.00013652871026570423
X_causal,Z_noise3,0,6,16,7,0.4947392766163133,0.4961993671676687,0.0014600905513554308
X_conf,X_causal,1,0,16,7,0.4544869608696751,0.4563402995485454,0.0018533386788702755
X_conf,X_syn1,1,2,16,7,0.45526780189731564,0.4563791032735435,0.0011113013762278356
X_conf,X_syn2,1,3,16,7,0.45346608077755607,0.45722044574038007,0.0037543649628239972
X_conf,Z_noise1,1,4,16,7,0.45421125349928476,0.4530312151403032,-0.001180038358981561
X_conf,Z_noise2,1,5,16,7,0.45627903683269594,0.4546909355607949,-0.0015881012719010656
X_conf,Z_noise3,1,6,16,7,0.4566866528181992,0.45604921489527206,-0.0006374379229271421
X_syn1,X_causal,2,0,16,7,0.4951502292189394,0.49721855898196793,0.002068329763028509
X_syn1,X_conf,2,1,16,7,0.4548943841160089,0.4964306139989844,0.041536229882975506
X_syn1,X_syn2,2,3,16,7,0.4740132471319461,0.49819553104173553,0.024182283909789437
X_syn1,Z_noise1,2,4,16,7,0.49505458855770323,0.49656619020261256,0.0015116016449093217
X_syn1,Z_noise2,2,5,16,7,0.500425174016168,0.4970130836358119,-0.0034120903803561142
X_syn1,Z_noise3,2,6,16,7,0.49880613025927034,0.499344596422346,0.0005384661630756793
X_syn2,X_causal,3,0,16,7,0.4957398821329778,0.49617949447065757,0.00043961233767975116
X_syn2,X_conf,3,1,16,7,0.45267711626286294,0.4979065721476985,0.04522945588483557
X_syn2,X_syn1,3,2,16,7,0.47327522001622974,0.4962445305296339,0.022969310513404173
X_syn2,Z_noise1,3,4,16,7,0.49567435993712927,0.4968048133627292,0.00113045342559992
X_syn2,Z_noise2,3,5,16,7,0.49841861291463535,0.49665361001781877,-0.001765002896816581
X_syn2,Z_noise3,3,6,16,7,0.496469017095128,0.4968746217546949,0.00040560465956690495
Z_noise1,X_causal,4,0,16,7,0.49626859431638204,0.4957907282715108,-0.0004778660448712113
Z_noise1,X_conf,4,1,16,7,0.4534124400875692,0.497109723988241,0.04369728390067179
Z_noise1,X_syn1,4,2,16,7,0.4951725889835385,0.4974620479121277,0.0022894589285892275
Z_noise1,X_syn2,4,3,16,7,0.49472522338577146,0.4999343800180397,0.00520915663226823
Z_noise1,Z_noise2,4,5,16,7,0.49983786132461355,0.4971246283295324,-0.0027132329950811385
Z_noise1,Z_noise3,4,6,16,7,0.49637906504587875,0.4979220949892999,0.001543029943421148
Z_noise2,X_causal,5,0,16,7,0.4949289559965755,0.4988258736698734,0.003896917673297917
Z_noise2,X_conf,5,1,16,7,0.4557523670671402,0.4990480032765456,0.04329563620940541
Z_noise2,X_syn1,5,2,16,7,0.500356630526829,0.4976424489998735,-0.002714181526955517
Z_noise2,X_syn2,5,3,16,7,0.49883386803814844,0.4988175291617662,-1.633887638224918e-05
Z_noise2,Z_noise1,5,4,16,7,0.49923950039852266,0.49647218169184115,-0.0027673187066815097
Z_noise2,Z_noise3,5,6,16,7,0.4996356282298002,0.49840905969722876,-0.0012265685325714148
Z_noise3,X_causal,6,0,16,7,0.49459008651795894,0.49719160405520435,0.0026015175372454125
Z_noise3,X_conf,6,1,16,7,0.45708328117701885,0.496842501143249,0.039759219966230164
Z_noise3,X_syn1,6,2,16,7,0.49956290066902126,0.5008495603287723,0.0012866596597509994
Z_noise3,X_syn2,6,3,16,7,0.4960644104249652,0.5009527605190894,0.00488835009412425
Z_noise3,Z_noise1,6,4,16,7,0.4968702179178789,0.49667244762877255,-0.00019777028910633598
Z_noise3,Z_noise2,6,5,16,7,0.49970955848374393,0.49868460148578475,-0.001024956997959181
X_causal,X_conf,0,1,16,8,0.4452781456852391,0.4963907664670745,0.05111262078183537
X_causal,X_syn1,0,2,16,8,0.4977451887909611,0.4975456317085886,-0.00019955708237245906
X_causal,X_syn2,0,3,16,8,0.4965716108332418,0.49527594836680233,-0.0012956624664394734
X_causal,Z_noise1,0,4,16,8,0.4952055232412403,0.4969680553159663,0.0017625320747259865
X_causal,Z_noise2,0,5,16,8,0.49573484601703155,0.4962560456560385,0.0005211996390069307
X_causal,Z_noise3,0,6,16,8,0.49529979608895486,0.4973018122195558,0.00200201613060097
X_conf,X_causal,1,0,16,8,0.44471490976962846,0.4463437401923667,0.0016288304227382588
X_conf,X_syn1,1,2,16,8,0.4455004699799452,0.4458275643753262,0.00032709439538103346
X_conf,X_syn2,1,3,16,8,0.4456583255308182,0.44463944851940346,-0.0010188770114147316
X_conf,Z_noise1,1,4,16,8,0.4481189422318935,0.44907264770322014,0.0009537054713266158
X_conf,Z_noise2,1,5,16,8,0.4461685939011192,0.4459043560179609,-0.00026423788315826924
X_conf,Z_noise3,1,6,16,8,0.44786089848270155,0.44450765302411915,-0.003353245458582399
X_syn1,X_causal,2,0,16,8,0.49755061525649713,0.495000937181164,-0.0025496780753331283
X_syn1,X_conf,2,1,16,8,0.4451584572703509,0.4948963286733486,0.04973787140299768
X_syn1,X_syn2,2,3,16,8,0.45982785040256124,0.4986187348700439,0.038790884467482634
X_syn1,Z_noise1,2,4,16,8,0.49568440287147053,0.49647956875587496,0.0007951658844044251
X_syn1,Z_noise2,2,5,16,8,0.49667012251662956,0.49545912412598286,-0.0012109983906467003
X_syn1,Z_noise3,2,6,16,8,0.49665833011439375,0.4958832839738966,-0.0007750461404971709
X_syn2,X_causal,3,0,16,8,0.49649790849067227,0.4972344055433604,0.0007364970526881343
X_syn2,X_conf,3,1,16,8,0.4458683017631135,0.4965329637900661,0.050664662026952634
X_syn2,X_syn1,3,2,16,8,0.4587777497559548,0.4972083291463839,0.0384305793904291
X_syn2,Z_noise1,3,4,16,8,0.4952947792782912,0.49890076329249217,0.0036059840142009802
X_syn2,Z_noise2,3,5,16,8,0.49697764564222885,0.49946712368374724,0.0024894780415183893
X_syn2,Z_noise3,3,6,16,8,0.49689104475922646,0.49835701330703697,0.0014659685478105033
Z_noise1,X_causal,4,0,16,8,0.4953794824097393,0.49607875462630346,0.000699272216564184
Z_noise1,X_conf,4,1,16,8,0.4478860961156017,0.4949397987593763,0.04705370264377462
Z_noise1,X_syn1,4,2,16,8,0.4962305898141427,0.497340171218829,0.0011095814046863106
Z_noise1,X_syn2,4,3,16,8,0.4956960223498358,0.4977493579946892,0.002053335644853438
Z_noise1,Z_noise2,4,5,16,8,0.49571991338326865,0.49595495053972766,0.00023503715645900591
Z_noise1,Z_noise3,4,6,16,8,0.496171696368782,0.49751441211160213,0.001342715742820133
Z_noise2,X_causal,5,0,16,8,0.4953294282122565,0.49748569715734287,0.0021562689450863592
Z_noise2,X_conf,5,1,16,8,0.4465147581015047,0.49721897104129875,0.05070421293979405
Z_noise2,X_syn1,5,2,16,8,0.49717720760617506,0.49832662313353643,0.0011494155273613638
Z_noise2,X_syn2,5,3,16,8,0.4969029663618959,0.49785701489804696,0.0009540485361510531
Z_noise2,Z_noise1,5,4,16,8,0.49593748776568297,0.4984608477888166,0.002523360023133636
Z_noise2,Z_noise3,5,6,16,8,0.4952194758558688,0.49826032262592096,0.0030408467700521746
Z_noise3,X_causal,6,0,16,8,0.4956093155685325,0.49672241543712226,0.001113099868589762
Z_noise3,X_conf,6,1,16,8,0.44725445877809294,0.49737988050080945,0.0501254217227165
Z_noise3,X_syn1,6,2,16,8,0.4966320505049366,0.4979688058543733,0.0013367553494367246
Z_noise3,X_syn2,6,3,16,8,0.49645330907633595,0.4969374216638353,0.0004841125874993635
Z_noise3,Z_noise1,6,4,16,8,0.49584631993778977,0.49809061912660846,0.002244299188818688
Z_noise3,Z_noise2,6,5,16,8,0.494687135475192,0.4976444820961059,0.002957346620913903
X_causal,X_conf,0,1,16,9,0.44023931605124367,0.49724755799293097,0.0570082419416873
X_causal,X_syn1,0,2,16,9,0.4987388459837587,0.4983867514800102,-0.00035209450374851237
X_causal,X_syn2,0,3,16,9,0.49592570119970625,0.49595513744736275,2.9436247656500214e-05
X_causal,Z_noise1,0,4,16,9,0.49490854430171494,0.496618856601565,0.0017103122998500808
X_causal,Z_noise2,0,5,16,9,0.4984543622954946,0.49831079718899207,-0.00014356510650254117
X_causal,Z_noise3,0,6,16,9,0.49746269916134056,0.49678338810050165,-0.0006793110608389052
X_conf,X_causal,1,0,16,9,0.4401821014007794,0.4414091624767957,0.0012270610760162781
X_conf,X_syn1,1,2,16,9,0.440139212367317,0.4400764513189169,-6.276104840013952e-05
X_conf,X_syn2,1,3,16,9,0.4402225209961052,0.4374037864693083,-0.002818734526796929
X_conf,Z_noise1,1,4,16,9,0.43917845576882586,0.4381719503050724,-0.001006505463753471
X_conf,Z_noise2,1,5,16,9,0.43993152765600946,0.44013883343733196,0.00020730578132249766
X_conf,Z_noise3,1,6,16,9,0.4409266307437749,0.4423457260440074,0.0014190953002324869
X_syn1,X_causal,2,0,16,9,0.4988836701916479,0.4988078069535877,-7.586323806024753e-05
X_syn1,X_conf,2,1,16,9,0.44055720410860016,0.49766114788829097,0.0571039437796908
X_syn1,X_syn2,2,3,16,9,0.4661893215528567,0.497365984295706,0.031176662742849304
X_syn1,Z_noise1,2,4,16,9,0.4972474504099642,0.4962465844244865,-0.0010008659854777169
X_syn1,Z_noise2,2,5,16,9,0.49625503158387685,0.49798698400710256,0.0017319524232257133
X_syn1,Z_noise3,2,6,16,9,0.4997181449013011,0.4980938868142324,-0.0016242580870687306
X_syn2,X_causal,3,0,16,9,0.4956125881752777,0.4959502030430729,0.00033761486779521066
X_syn2,X_conf,3,1,16,9,0.44064476888457677,0.4966837422827476,0.05603897339817082
X_syn2,X_syn1,3,2,16,9,0.46499095888519565,0.49760844621343625,0.0326174873282406
X_syn2,Z_noise1,3,4,16,9,0.4946154641811683,0.4954281619430441,0.0008126977618758136
X_syn2,Z_noise2,3,5,16,9,0.4976052660813834,0.497737414821763,0.00013214874037958957
X_syn2,Z_noise3,3,6,16,9,0.49605775767277643,0.49566873138470197,-0.0003890262880744677
Z_noise1,X_causal,4,0,16,9,0.49517990001184903,0.497138672371373,0.0019587723595239637
Z_noise1,X_conf,4,1,16,9,0.4398609485678024,0.4952946574432793,0.055433708875476884
Z_noise1,X_syn1,4,2,16,9,0.49669250225128037,0.49609344748262646,-0.0005990547686539061
Z_noise1,X_syn2,4,3,16,9,0.49539255411292893,0.4948989480110363,-0.0004936061018926408
Z_noise1,Z_noise2,4,5,16,9,0.4958467523758346,0.4977059760691501,0.001859223693315537
Z_noise1,Z_noise3,4,6,16,9,0.4968476382775112,0.49565958954798583,-0.0011880487295253817
Z_noise2,X_causal,5,0,16,9,0.4989408108998918,0.49834645941670613,-0.0005943514831856511
Z_noise2,X_conf,5,1,16,9,0.4405595396845827,0.49776678523627993,0.057207245551697206
Z_noise2,X_syn1,5,2,16,9,0.49630750908167504,0.4992685329636797,0.002961023882004643
Z_noise2,X_syn2,5,3,16,9,0.49797208374396407,0.49972699793137587,0.0017549141874118046
Z_noise2,Z_noise1,5,4,16,9,0.49544487555914285,0.49944266770144097,0.003997792142298118
Z_noise2,Z_noise3,5,6,16,9,0.4961397039715053,0.495263320551544,-0.0008763834199613241
Z_noise3,X_causal,6,0,16,9,0.4971853367616833,0.4981590736966888,0.0009737369350055203
Z_noise3,X_conf,6,1,16,9,0.4408845295525585,0.49553765147398204,0.05465312192142352
Z_noise3,X_syn1,6,2,16,9,0.500065950847503,0.4942498601473728,-0.0058160907001302276
Z_noise3,X_syn2,6,3,16,9,0.4961221455633159,0.4964995550929414,0.00037740952962550534
Z_noise3,Z_noise1,6,4,16,9,0.49737722694624825,0.49563484601228414,-0.001742380933964116
Z_noise3,Z_noise2,6,5,16,9,0.49613021603017343,0.4970638993491517,0.0009336833189782512
X_causal,X_conf,0,1,17,0,0.4513281366097267,0.49871504310507897,0.047386906495352266
X_causal,X_syn1,0,2,17,0,0.4975156809316078,0.49705034356085115,-0.0004653373707566577
X_causal,X_syn2,0,3,17,0,0.49535559737992796,0.4965052632018009,0.001149665821872925
X_causal,Z_noise1,0,4,17,0,0.49735319584866583,0.5002732863724488,0.0029200905237830033
X_causal,Z_noise2,0,5,17,0,0.4986508944504285,0.49600305418300095,-0.002647840267427537
X_causal,Z_noise3,0,6,17,0,0.4977644537354191,0.49693582866641123,-0.0008286250690078822
X_conf,X_causal,1,0,17,0,0.4516707974209224,0.45010992880136746,-0.001560868619554956
X_conf,X_syn1,1,2,17,0,0.4489662626810394,0.44819063155420136,-0.0007756311268380389
X_conf,X_syn2,1,3,17,0,0.45360051941058627,0.4489877545341556,-0.004612764876430642
X_conf,Z_noise1,1,4,17,0,0.44975141484996445,0.44979670254175463,4.528769179018566e-05
X_conf,Z_noise2,1,5,17,0,0.44946354873381145,0.45211521011364864,0.002651661379837189
X_conf,Z_noise3,1,6,17,0,0.449239892050697,0.4490197753288246,-0.00022011672187238762
X_syn1,X_causal,2,0,17,0,0.496970066700268,0.49925567671402243,0.0022856100137544355
X_syn1,X_conf,2,1,17,0,0.4493675742465382,0.4970764491470719,0.04770887490053366
X_syn1,X_syn2,2,3,17,0,0.47670426883074457,0.49444555623618885,0.017741287405444284
X_syn1,Z_noise1,2,4,17,0,0.49734161382013176,0.49884219264905694,0.001500578828925181
X_syn1,Z_noise2,2,5,17,0,0.4967203535346459,0.49889039367630084,0.0021700401416549497
X_syn1,Z_noise3,2,6,17,0,0.4994275360351379,0.49728824906520275,-0.0021392869699351502
X_syn2,X_causal,3,0,17,0,0.4958473370681133,0.4969319350972103,0.0010845980290969948
X_syn2,X_conf,3,1,17,0,0.45327640618267,0.4965180440658946,0.043241637883224604
X_syn2,X_syn1,3,2,17,0,0.4764632558162199,0.49642645023602405,0.019963194419804153
X_syn2,Z_noise1,3,4,17,0,0.4944449126421288,0.49734240617599274,0.0028974935338639263
X_syn2,Z_noise2,3,5,17,0,0.49659908298599764,0.4963378743389235,-0.0002612086470741293
X_syn2,Z_noise3,3,6,17,0,0.49767842910527105,0.49745375915813683,-0.00022466994713421506
Z_noise1,X_causal,4,0,17,0,0.4975598875502881,0.49591104251383655,-0.0016488450364515739
Z_noise1,X_conf,4,1,17,0,0.4501008705526517,0.4942999454989194,0.044199074946267736
Z_noise1,X_syn1,4,2,17,0,0.49660391770293943,0.49652146508114176,-8.245262179767954e-05
Z_noise1,X_syn2,4,3,17,0,0.4946995422240315,0.4960173104312806,0.0013177682072491037
Z_noise1,Z_noise2,4,5,17,0,0.4970373873139894,0.4949196906738706,-0.0021176966401187935
Z_noise1,Z_noise3,4,6,17,0,0.4963512768965707,0.4963678140129007,1.6537116329984336e-05
Z_noise2,X_causal,5,0,17,0,0.4985147075341052,0.4965241529617481,-0.001990554572357084
Z_noise2,X_conf,5,1,17,0,0.4498549320110747,0.4947815098078094,0.0449265777967347
Z_noise2,X_syn1,5,2,17,0,0.49638001212623245,0.49920692499596003,0.0028269128697275825
Z_noise2,X_syn2,5,3,17,0,0.4965713603776024,0.4959261977112436,-0.0006451626663588339
Z_noise2,Z_noise1,5,4,17,0,0.4970430502821522,0.49700121553446625,-4.183474768593154e-05
Z_noise2,Z_noise3,5,6,17,0,0.49664618305056396,0.496561324450928,-8.485859963597298e-05
Z_noise3,X_causal,6,0,17,0,0.49821088797682783,0.49745508021856555,-0.0007558077582622835
Z_noise3,X_conf,6,1,17,0,0.4490866634170705,0.49744404085421196,0.04835737743714147
Z_noise3,X_syn1,6,2,17,0,0.4997793293762166,0.49851704306723404,-0.0012622863089825631
Z_noise3,X_syn2,6,3,17,0,0.4978101936353281,0.5006538754167472,0.0028436817814191384
Z_noise3,Z_noise1,6,4,17,0,0.49616731980648326,0.4975428788485516,0.0013755590420683195
Z_noise3,Z_noise2,6,5,17,0,0.4961333795395066,0.49928294904598514,0.0031495695064785445
X_causal,X_conf,0,1,17,1,0.44526811777663594,0.4957026004591951,0.05043448268255918
X_causal,X_syn1,0,2,17,1,0.49675005503244635,0.4968761862555424,0.00012613122309607094
X_causal,X_syn2,0,3,17,1,0.49499654737454385,0.4962666249859847,0.001270077611440823
X_causal,Z_noise1,0,4,17,1,0.4964083319580337,0.49670489087173436,0.000296558913700673
X_causal,Z_noise2,0,5,17,1,0.496216149306541,0.49501815137230176,-0.0011979979342392477
X_causal,Z_noise3,0,6,17,1,0.4962881111510439,0.4975024986975249,0.0012143875464810105
X_conf,X_causal,1,0,17,1,0.44566600167079107,0.4452541427064202,-0.0004118589643708481
X_conf,X_syn1,1,2,17,1,0.44436470045844095,0.44906399232955285,0.004699291871111899
X_conf,X_syn2,1,3,17,1,0.4456441063171296,0.44914090820779956,0.003496801890669976
X_conf,Z_noise1,1,4,17,1,0.44602379651983853,0.4463694317424336,0.0003456352225950643
X_conf,Z_noise2,1,5,17,1,0.44998114463351235,0.4459660200941202,-0.004015124539392179
X_conf,Z_noise3,1,6,17,1,0.4475885297202425,0.44791179793895947,0.00032326821871697664
X_syn1,X_causal,2,0,17,1,0.4968871613993933,0.4993753588075845,0.002488197408191173
X_syn1,X_conf,2,1,17,1,0.44487747379120096,0.49895360273912615,0.054076128947925184
X_syn1,X_syn2,2,3,17,1,0.4640259392832614,0.499271845878115,0.035245906594853604
X_syn1,Z_noise1,2,4,17,1,0.49691930124336514,0.49905944043366685,0.002140139190301704
X_syn1,Z_noise2,2,5,17,1,0.4973101680643573,0.4954800983968732,-0.0018300696674841133
X_syn1,Z_noise3,2,6,17,1,0.49614913202988553,0.49593875861239306,-0.00021037341749247096
X_syn2,X_causal,3,0,17,1,0.4948259236608113,0.49681638472797557,0.001990461067164273
X_syn2,X_conf,3,1,17,1,0.4456037570394508,0.4952163964033237,0.04961263936387289
