combo,combo_size,logloss_original,logloss_null,delta,realization,has_informative,combo_type
"('$Z_{2}$', '$Z_{6}$')",2,0.7102941920469544,0.7008911246766026,-0.009403067370351792,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$')",2,0.7109997923975008,0.716014435442902,0.005014643045401224,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$')",2,0.7086092806671681,0.7054492323873904,-0.003160048279777672,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{6}$')",2,0.7082799280015231,0.7096261490847385,0.0013462210832154708,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$')",2,0.7058107252686048,0.7018201544629272,-0.003990570805677551,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{6}$')",2,0.7076569872861664,0.7068549820755655,-0.0008020052106009201,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{5}$', '$Z_{6}$')",2,0.7068116230703588,0.7133090391243766,0.006497416054017768,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$', '$Z_{1}$')",3,0.19280576744910458,0.7094847154695733,0.5166789480204687,40,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{2}$')",3,0.2012562206860893,0.7034578215123412,0.5022016008262519,40,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{3}$')",3,0.19699839669679364,0.7064943489649287,0.509495952268135,40,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{4}$')",3,0.2021265373424145,0.7021342866414491,0.5000077492990346,40,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{5}$')",3,0.20516775867157333,0.7059952052148668,0.5008274465432935,40,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{6}$')",3,0.21047354818491307,0.7052559391683242,0.49478239098341115,40,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$', '$Z_{2}$')",3,0.7055008428377301,0.7058075574189823,0.00030671458125219875,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{3}$')",3,0.7057082372740086,0.705132810434557,-0.0005754268394515538,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{4}$')",3,0.7050110566681685,0.7056602325626478,0.0006491758944792148,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{5}$')",3,0.705657341192349,0.7050458489732455,-0.0006114922191035044,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{6}$')",3,0.707110986387841,0.7068466195954609,-0.00026436679238006633,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{3}$')",3,0.7087246777003651,0.7107830851022711,0.002058407401905993,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{4}$')",3,0.7029615680577419,0.7056737974444334,0.002712229386691467,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{5}$')",3,0.7003459584529562,0.7035108921070878,0.0031649336541316186,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{6}$')",3,0.7051269821586474,0.7072698592683336,0.002142877109686192,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{4}$')",3,0.7075379541682278,0.6995814866117473,-0.007956467556480495,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{5}$')",3,0.7038848026524869,0.6999038333396927,-0.003980969312794125,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{6}$')",3,0.7049169020552847,0.6975090841171456,-0.00740781793813905,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{5}$')",3,0.7034001116979071,0.7067653086967891,0.0033651969988820474,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{6}$')",3,0.7059906787284033,0.6991928510576191,-0.0067978276707841845,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$', '$Z_{6}$')",3,0.7055634757759756,0.7106027806617711,0.005039304885795515,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{2}$')",3,0.7046971244442773,0.707532730954819,0.0028356065105415995,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{3}$')",3,0.7064211951250758,0.6963359826707691,-0.010085212454306713,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{4}$')",3,0.7002708199953371,0.7056532458093996,0.005382425814062453,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{5}$')",3,0.705934414827881,0.7111560012111693,0.00522158638328829,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{6}$')",3,0.7061824864605328,0.707885256934881,0.001702770474348192,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{3}$')",3,0.7060682852358297,0.70524211215024,-0.0008261730855896321,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{4}$')",3,0.6970490083804857,0.7017247977877605,0.004675789407274866,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{5}$')",3,0.7016440540977261,0.7009892347297807,-0.0006548193679454251,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{6}$')",3,0.7046267418391254,0.7076613825066845,0.0030346406675590964,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{4}$')",3,0.7013978816503923,0.7087007014196521,0.0073028197692598384,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{5}$')",3,0.7018272194910905,0.6984447441898756,-0.0033824753012149378,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{6}$')",3,0.704732123010484,0.6996333607128532,-0.005098762297630843,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{5}$')",3,0.7010234854256577,0.7058344181239605,0.0048109326983027945,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{6}$')",3,0.702392011857798,0.7015048350793763,-0.00088717677842165,40,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$', '$Z_{6}$')",3,0.7048239754061074,0.7015139058419809,-0.0033100695641264943,40,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{3}$')",3,0.7075663364640246,0.7057709004904648,-0.0017954359735598002,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{4}$')",3,0.699456358471138,0.7061483899504157,0.006692031479277771,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{5}$')",3,0.7007405572348794,0.7049579659638568,0.0042174087289774675,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{6}$')",3,0.7019783725529073,0.6992580843917376,-0.0027202881611696483,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{4}$')",3,0.7046955728201271,0.7106880593278512,0.005992486507724104,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{5}$')",3,0.7047666226211424,0.7029507080666237,-0.0018159145545186828,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{6}$')",3,0.7001640425863681,0.6990477406583386,-0.0011163019280294728,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{5}$')",3,0.7038564384265193,0.707709661664576,0.003853223238056702,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{6}$')",3,0.7005847515531732,0.7018495075965432,0.0012647560433699523,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$', '$Z_{6}$')",3,0.7041037522293138,0.6992830312588278,-0.004820720970485914,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{4}$')",3,0.7041781520239921,0.7074552015127431,0.0032770494887509605,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{5}$')",3,0.7036290843796176,0.7070369007059412,0.0034078163263235872,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{6}$')",3,0.7040749958817598,0.7045684720773476,0.0004934761955878164,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{5}$')",3,0.6978609461177196,0.7095987975809155,0.011737851463195836,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{6}$')",3,0.7005491712104944,0.7034451296165507,0.002895958406056276,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$', '$Z_{6}$')",3,0.6986352547219723,0.705676473860074,0.00704121913810174,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{5}$')",3,0.7048244834455308,0.7059475776824345,0.00112309423690371,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{6}$')",3,0.7024639554552955,0.7034975619777526,0.0010336065224570978,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$', '$Z_{6}$')",3,0.7018245906478203,0.7059597849902699,0.004135194342449577,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$', '$Z_{6}$')",3,0.7019662872173087,0.7074772961121967,0.005511008894887981,40,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$')",2,0.04792374227237146,0.7074087397943944,0.6594849975220229,41,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$')",2,0.7051196309988116,0.7014637014345487,-0.003655929564262861,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$')",2,0.7144450565126264,0.7138092772663347,-0.0006357792462916567,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$')",2,0.7048150279883941,0.7050920447385693,0.00027701675017521854,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$')",2,0.707420412086819,0.6971071818429587,-0.010313230243860327,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$')",2,0.707363682242606,0.7095354559564594,0.0021717737138533533,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{6}$')",2,0.7029612597825085,0.7018963231558436,-0.0010649366266648475,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$')",2,0.7055937190886936,0.7093444562766694,0.0037507371879758056,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$')",2,0.709169260220654,0.7022064343211061,-0.0069628258995478864,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$')",2,0.703601681538079,0.7068592499246247,0.003257568386545673,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$')",2,0.7140925642819771,0.7023651232025381,-0.011727441079439016,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$')",2,0.7038287684754365,0.7048374252937892,0.0010086568183527156,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{6}$')",2,0.706966150755796,0.7090003794997844,0.0020342287439883977,41,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$')",2,0.7152783057915205,0.706043775310016,-0.009234530481504466,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$')",2,0.7072832061119539,0.7079601896843815,0.0006769835724275142,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$')",2,0.7071878609278361,0.705133441245811,-0.0020544196820251326,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$')",2,0.7139990320137956,0.7066490657313665,-0.00734996628242901,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{6}$')",2,0.7032830897397473,0.7123763897835051,0.009093300043757857,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$')",2,0.7139141219026511,0.7003166042997092,-0.013597517602941922,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$')",2,0.7162211313928967,0.7043345192671755,-0.011886612125721174,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$')",2,0.7122733064083295,0.7066888927937511,-0.0055844136145783985,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{6}$')",2,0.7130129566875139,0.7075470723348212,-0.005465884352692685,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$')",2,0.7112964786309113,0.7023084500709086,-0.008988028560002692,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$')",2,0.7064611379930139,0.7101463132121943,0.0036851752191804366,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{6}$')",2,0.7101549796770812,0.7077842598952241,-0.0023707197818571,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$')",2,0.7142719298194827,0.7176855253967636,0.0034135955772808257,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{6}$')",2,0.7133919004472917,0.7128818557084237,-0.0005100447388680651,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{5}$', '$Z_{6}$')",2,0.7046156180206367,0.7042568490955957,-0.00035876892504094204,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$', '$Z_{1}$')",3,0.17657067985843822,0.7087072391988363,0.532136559340398,41,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{2}$')",3,0.1755440907913514,0.7048618000320003,0.5293177092406489,41,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{3}$')",3,0.1700418807015792,0.7037510051705255,0.5337091244689462,41,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{4}$')",3,0.17751874003365417,0.7102317568529616,0.5327130168193074,41,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{5}$')",3,0.17452868541434813,0.7069316640290981,0.5324029786147499,41,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{6}$')",3,0.1756260636863597,0.699618988938052,0.5239929252516923,41,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$', '$Z_{2}$')",3,0.7108916777189287,0.7075104297331811,-0.003381247985747571,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{3}$')",3,0.7014471006189102,0.7055116987629717,0.00406459814406146,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{4}$')",3,0.7017080800799256,0.7104749918398567,0.008766911759931162,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{5}$')",3,0.7069005391266446,0.7141973277360866,0.00729678860944194,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{6}$')",3,0.6997326604969141,0.708729478802776,0.008996818305861964,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{3}$')",3,0.7083733276298284,0.7105373448112932,0.00216401718146475,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{4}$')",3,0.7091522773990924,0.7007304164604866,-0.008421860938605752,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{5}$')",3,0.7078036314845799,0.7042749739354722,-0.0035286575491076944,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{6}$')",3,0.70361727099466,0.7009567167655291,-0.002660554229130918,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{4}$')",3,0.7039118189809775,0.7081343336492232,0.004222514668245636,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{5}$')",3,0.7011316481584963,0.7028857499718925,0.0017541018133961916,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{6}$')",3,0.7025643836210538,0.6998486273509834,-0.0027157562700703686,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{5}$')",3,0.7090902953673263,0.7055062648794347,-0.0035840304878915763,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{6}$')",3,0.7040888484408393,0.7035048470465094,-0.0005840013943299027,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$', '$Z_{6}$')",3,0.7014189258714424,0.7055296381670821,0.004110712295639751,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{2}$')",3,0.7089143732636877,0.6977060839290218,-0.011208289334665889,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{3}$')",3,0.7040114946131757,0.7005844246314005,-0.0034270699817752215,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{4}$')",3,0.7064607765361121,0.7065832034569618,0.0001224269208497386,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{5}$')",3,0.7053621884623423,0.7024585032157342,-0.002903685246608112,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{6}$')",3,0.703302558394502,0.7059237966125833,0.0026212382180813565,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{3}$')",3,0.7062832648509008,0.7055412058884246,-0.0007420589624761442,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{4}$')",3,0.7126645085892758,0.7056215226173744,-0.007042985971901339,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{5}$')",3,0.7073642551687633,0.7053669934951641,-0.00199726167359926,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{6}$')",3,0.7073097344390412,0.7011199166063747,-0.006189817832666478,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{4}$')",3,0.7060953910816806,0.7043910011421497,-0.0017043899395309259,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{5}$')",3,0.7021540978977759,0.7050218060131004,0.002867708115324441,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{6}$')",3,0.7033845290879949,0.7066765116461027,0.003291982558107809,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{5}$')",3,0.7083120404513976,0.7078821632054738,-0.0004298772459238043,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{6}$')",3,0.7070338353111127,0.7001474013939187,-0.0068864339171940125,41,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$', '$Z_{6}$')",3,0.7011775724720094,0.6945992702636741,-0.006578302208335329,41,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{3}$')",3,0.708960222713875,0.6958841167676127,-0.013076105946262295,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{4}$')",3,0.7096934220822003,0.7005633749289991,-0.009130047153201204,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{5}$')",3,0.7102421076964798,0.7045637120199721,-0.0056783956765076304,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{6}$')",3,0.7083429058299567,0.698269546630195,-0.010073359199761711,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{4}$')",3,0.7061843727686173,0.7000367440212196,-0.006147628747397715,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{5}$')",3,0.706910531143017,0.7017138994050909,-0.005196631737926172,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{6}$')",3,0.7043878608327836,0.7076561761246448,0.0032683152918612235,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{5}$')",3,0.7086228957184171,0.6963555496455185,-0.012267346072898588,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{6}$')",3,0.7062010013193942,0.707825886911982,0.001624885592587777,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$', '$Z_{6}$')",3,0.7054397931612555,0.7061642915353903,0.0007244983741347966,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{4}$')",3,0.7100798332978994,0.7007309234752147,-0.009348909822684659,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{5}$')",3,0.7081280933136873,0.706247982624748,-0.0018801106889393404,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{6}$')",3,0.7083095624075443,0.701318926772511,-0.0069906356350333265,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{5}$')",3,0.7130515908293757,0.7039080176016608,-0.009143573227714974,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{6}$')",3,0.7106599554522074,0.7018808356862414,-0.008779119765966015,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$', '$Z_{6}$')",3,0.7055378645407677,0.7008711603319373,-0.004666704208830419,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{5}$')",3,0.707412559949477,0.7089504156416747,0.001537855692197665,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{6}$')",3,0.7080336457227964,0.7032997095248884,-0.004733936197907962,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$', '$Z_{6}$')",3,0.7047476908567173,0.7044309856585664,-0.0003167051981508573,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$', '$Z_{6}$')",3,0.7070350659654853,0.7012596816596998,-0.0057753843057855025,41,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$')",2,0.05268282258115064,0.7106088494394933,0.6579260268583427,42,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$')",2,0.7016600155001618,0.7100430553865439,0.008383039886382115,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$')",2,0.706912320390624,0.7066633752453253,-0.0002489451452987179,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$')",2,0.704317427625017,0.7085375337194788,0.004220106094461773,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$')",2,0.7019836612328876,0.7120443342751778,0.010060673042290191,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$')",2,0.7155654801986506,0.7062132819221051,-0.009352198276545542,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{6}$')",2,0.7083316441413547,0.7116016742970259,0.0032700301556711775,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$')",2,0.7089813713496096,0.7105659796923104,0.0015846083427007995,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$')",2,0.7103957858290882,0.7061214893841459,-0.0042742964449423715,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$')",2,0.7102462863855303,0.7118941651642051,0.0016478787786747828,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$')",2,0.7068013647111194,0.6994504000464811,-0.00735096466463836,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$')",2,0.716510351273204,0.7105686111969591,-0.005941740076244817,42,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{6}$')",2,0.7158172184813093,0.7090334281932037,-0.006783790288105607,42,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$')",2,0.7013836666065038,0.7036781844430882,0.0022945178365844088,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$')",2,0.6985217053052145,0.704355835686426,0.0058341303812115,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$')",2,0.695180652368865,0.7138870559207414,0.01870640355187647,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$')",2,0.7060320857246952,0.7067020063753517,0.0006699206506565192,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{6}$')",2,0.7024752868114519,0.7081653539060094,0.005690067094557549,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$')",2,0.7047196326823709,0.7081950756713979,0.003475442989027022,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$')",2,0.7017179977585406,0.7116038576660882,0.009885859907547645,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$')",2,0.7083036603632583,0.7112558243013236,0.0029521639380652998,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{6}$')",2,0.7010847764290454,0.7083986253196197,0.007313848890574293,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$')",2,0.7029558046811403,0.7048766721736089,0.0019208674924686697,42,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$')",2,0.709361113356396,0.7089129587628099,-0.0004481545935860476,42,False,"$S \cap \{1,2\} = \emptyset$"
